0.0,0
0.078125,0
0.078125,1
0.109375,1
0.109375,0
0.140625,0
0.140625,1
0.171875,1
0.171875,0
0.203125,0
0.203125,1
0.234375,1
0.234375,0
0.265625,0
0.265625,1
0.296875,1
0.296875,0
0.328125,0
0.328125,1
0.359375,1
0.359375,0
0.390625,0
0.390625,1
0.421875,1
0.421875,0
0.453125,0
0.453125,1
0.484375,1
0.484375,0
0.515625,0
0.515625,1
0.546875,1
0.546875,0
0.578125,0
0.578125,1
0.609375,1
0.609375,0
0.640625,0
0.640625,1
0.671875,1
0.671875,0
0.703125,0
0.703125,1
0.734375,1
0.734375,0
0.765625,0
0.765625,1
0.796875,1
0.796875,0
0.828125,0
0.828125,1
0.859375,1
0.859375,0
0.890625,0
0.890625,1
0.921875,1
0.921875,0
0.953125,0
0.953125,1
0.984375,1
0.984375,0
1.015625,0
1.015625,1
1.046875,1
1.046875,0
1.078125,0
1.078125,1
1.109375,1
1.109375,0
1.140625,0
1.140625,1
1.171875,1
1.171875,0
1.203125,0
1.203125,1
1.234375,1
1.234375,0
1.265625,0
1.265625,1
1.296875,1
1.296875,0
1.328125,0
1.328125,1
1.359375,1
1.359375,0
1.390625,0
1.390625,1
1.421875,1
1.421875,0
1.453125,0
1.453125,1
1.484375,1
1.484375,0
1.515625,0
1.515625,1
1.546875,1
1.546875,0
1.578125,0
1.578125,1
1.609375,1
1.609375,0
1.640625,0
1.640625,1
1.671875,1
1.671875,0
1.703125,0
1.703125,1
1.734375,1
1.734375,0
1.765625,0
1.765625,1
1.796875,1
1.796875,0
1.828125,0
1.828125,1
1.859375,1
1.859375,0
1.890625,0
1.890625,1
1.921875,1
1.921875,0
1.953125,0
1.953125,1
1.984375,1
1.984375,0
2.015625,0
2.015625,1
2.046875,1
2.046875,0
2.078125,0
2.078125,1
2.109375,1
2.109375,0
2.140625,0
2.140625,1
2.171875,1
2.171875,0
2.203125,0
2.203125,1
2.234375,1
2.234375,0
2.265625,0
2.265625,1
2.296875,1
2.296875,0
2.328125,0
2.328125,1
2.359375,1
2.359375,0
2.390625,0
2.390625,1
2.421875,1
2.421875,0
2.453125,0
2.453125,1
2.484375,1
2.484375,0
2.515625,0
2.515625,1
2.546875,1
2.546875,0
2.578125,0
2.578125,1
2.609375,1
2.609375,0
2.640625,0
2.640625,1
2.671875,1
2.671875,0
2.703125,0
2.703125,1
2.734375,1
2.734375,0
2.765625,0
2.765625,1
2.796875,1
2.796875,0
2.828125,0
2.828125,1
2.859375,1
2.859375,0
2.890625,0
2.890625,1
2.921875,1
2.921875,0
2.953125,0
2.953125,1
2.984375,1
2.984375,0
3.015625,0
3.015625,1
3.046875,1
3.046875,0
3.078125,0
3.078125,1
3.109375,1
3.109375,0
3.140625,0
3.140625,1
3.171875,1
3.171875,0
3.203125,0
3.203125,1
3.234375,1
3.234375,0
3.265625,0
3.265625,1
3.296875,1
3.296875,0
3.328125,0
3.328125,1
3.359375,1
3.359375,0
3.390625,0
3.390625,1
3.421875,1
3.421875,0
3.453125,0
3.453125,1
3.484375,1
3.484375,0
3.515625,0
3.515625,1
3.546875,1
3.546875,0
3.578125,0
3.578125,1
3.609375,1
3.609375,0
3.640625,0
3.640625,1
3.671875,1
3.671875,0
3.703125,0
3.703125,1
3.734375,1
3.734375,0
3.765625,0
3.765625,1
3.796875,1
3.796875,0
3.828125,0
3.828125,1
3.859375,1
3.859375,0
3.890625,0
3.890625,1
3.921875,1
3.921875,0
3.953125,0
3.953125,1
3.984375,1
3.984375,0
4.015625,0
4.015625,1
4.046875,1
4.046875,0
4.078125,0
4.078125,1
4.109375,1
4.109375,0
4.140625,0
4.140625,1
4.171875,1
4.171875,0
4.203125,0
4.203125,1
4.234375,1
4.234375,0
4.265625,0
4.265625,1
4.296875,1
4.296875,0
4.328125,0
4.328125,1
4.359375,1
4.359375,0
4.390625,0
4.390625,1
4.421875,1
4.421875,0
4.453125,0
4.453125,1
4.484375,1
4.484375,0
4.515625,0
4.515625,1
4.546875,1
4.546875,0
4.578125,0
4.578125,1
4.609375,1
4.609375,0
4.640625,0
4.640625,1
4.671875,1
4.671875,0
4.703125,0
4.703125,1
4.734375,1
4.734375,0
4.765625,0
4.765625,1
4.796875,1
4.796875,0
4.828125,0
4.828125,1
4.859375,1
4.859375,0
4.890625,0
4.890625,1
4.921875,1
4.921875,0
4.953125,0
4.953125,1
4.984375,1
4.984375,0
5.015625,0
5.015625,1
5.046875,1
5.046875,0
5.078125,0
5.078125,1
5.109375,1
5.109375,0
5.140625,0
5.140625,1
5.171875,1
5.171875,0
5.203125,0
5.203125,1
5.234375,1
5.234375,0
5.265625,0
5.265625,1
5.296875,1
5.296875,0
5.328125,0
5.328125,1
5.359375,1
5.359375,0
5.390625,0
5.390625,1
5.421875,1
5.421875,0
5.453125,0
5.453125,1
5.484375,1
5.484375,0
5.515625,0
5.515625,1
5.546875,1
5.546875,0
5.578125,0
5.578125,1
5.609375,1
5.609375,0
5.640625,0
5.640625,1
5.671875,1
5.671875,0
5.703125,0
5.703125,1
5.734375,1
5.734375,0
5.765625,0
5.765625,1
5.796875,1
5.796875,0
5.828125,0
5.828125,1
5.859375,1
5.859375,0
5.890625,0
5.890625,1
5.921875,1
5.921875,0
5.953125,0
5.953125,1
5.984375,1
5.984375,0
6.015625,0
6.015625,1
6.046875,1
6.046875,0
6.078125,0
6.078125,1
6.109375,1
6.109375,0
6.140625,0
6.140625,1
6.171875,1
6.171875,0
6.203125,0
6.203125,1
6.234375,1
6.234375,0
6.265625,0
6.265625,1
6.296875,1
6.296875,0
6.328125,0
6.328125,1
6.359375,1
6.359375,0
6.390625,0
6.390625,1
6.421875,1
6.421875,0
6.453125,0
6.453125,1
6.484375,1
6.484375,0
6.515625,0
6.515625,1
6.546875,1
6.546875,0
6.578125,0
6.578125,1
6.609375,1
6.609375,0
6.640625,0
6.640625,1
6.671875,1
6.671875,0
6.703125,0
6.703125,1
6.734375,1
6.734375,0
6.765625,0
6.765625,1
6.796875,1
6.796875,0
6.828125,0
6.828125,1
6.859375,1
6.859375,0
6.890625,0
6.890625,1
6.921875,1
6.921875,0
6.953125,0
6.953125,1
6.984375,1
6.984375,0
7.015625,0
7.015625,1
7.046875,1
7.046875,0
7.078125,0
7.078125,1
7.109375,1
7.109375,0
7.140625,0
7.140625,1
7.171875,1
7.171875,0
7.203125,0
7.203125,1
7.234375,1
7.234375,0
7.265625,0
7.265625,1
7.296875,1
7.296875,0
7.328125,0
7.328125,1
7.359375,1
7.359375,0
7.390625,0
7.390625,1
7.421875,1
7.421875,0
7.453125,0
7.453125,1
7.484375,1
7.484375,0
7.515625,0
7.515625,1
7.546875,1
7.546875,0
7.578125,0
7.578125,1
7.609375,1
7.609375,0
7.640625,0
7.640625,1
7.671875,1
7.671875,0
7.703125,0
7.703125,1
7.734375,1
7.734375,0
7.765625,0
7.765625,1
7.796875,1
7.796875,0
7.828125,0
7.828125,1
7.859375,1
7.859375,0
7.890625,0
7.890625,1
7.921875,1
7.921875,0
7.953125,0
7.953125,1
7.984375,1
7.984375,0
8.015625,0
8.015625,1
8.046875,1
8.046875,0
8.078125,0
8.078125,1
8.109375,1
8.109375,0
8.140625,0
8.140625,1
8.171875,1
8.171875,0
8.203125,0
8.203125,1
8.234375,1
8.234375,0
8.265625,0
8.265625,1
8.296875,1
8.296875,0
8.328125,0
8.328125,1
8.359375,1
8.359375,0
8.390625,0
8.390625,1
8.421875,1
8.421875,0
8.453125,0
8.453125,1
8.484375,1
8.484375,0
8.515625,0
8.515625,1
8.546875,1
8.546875,0
8.578125,0
8.578125,1
8.609375,1
8.609375,0
8.640625,0
8.640625,1
8.671875,1
8.671875,0
8.703125,0
8.703125,1
8.734375,1
8.734375,0
8.765625,0
8.765625,1
8.796875,1
8.796875,0
8.828125,0
8.828125,1
8.859375,1
8.859375,0
8.890625,0
8.890625,1
8.921875,1
8.921875,0
8.953125,0
8.953125,1
8.984375,1
8.984375,0
9.015625,0
9.015625,1
9.046875,1
9.046875,0
9.078125,0
9.078125,1
9.109375,1
9.109375,0
9.140625,0
9.140625,1
9.171875,1
9.171875,0
9.203125,0
9.203125,1
9.234375,1
9.234375,0
9.265625,0
9.265625,1
9.296875,1
9.296875,0
9.328125,0
9.328125,1
9.359375,1
9.359375,0
9.390625,0
9.390625,1
9.421875,1
9.421875,0
9.453125,0
9.453125,1
9.484375,1
9.484375,0
9.515625,0
9.515625,1
9.546875,1
9.546875,0
9.578125,0
9.578125,1
9.609375,1
9.609375,0
9.640625,0
9.640625,1
9.671875,1
9.671875,0
9.703125,0
9.703125,1
9.734375,1
9.734375,0
9.765625,0
9.765625,1
9.796875,1
9.796875,0
9.828125,0
9.828125,1
9.859375,1
9.859375,0
9.890625,0
9.890625,1
9.921875,1
9.921875,0
9.953125,0
9.953125,1
9.984375,1
9.984375,0
10.015625,0
10.015625,1
10.046875,1
10.046875,0
10.078125,0
10.078125,1
10.109375,1
10.109375,0
10.140625,0
10.140625,1
10.171875,1
10.171875,0
10.203125,0
10.203125,1
10.234375,1
10.234375,0
10.265625,0
10.265625,1
10.296875,1
10.296875,0
10.328125,0
10.328125,1
10.359375,1
10.359375,0
10.390625,0
10.390625,1
10.421875,1
10.421875,0
10.453125,0
10.453125,1
10.484375,1
10.484375,0
10.515625,0
10.515625,1
10.546875,1
10.546875,0
10.578125,0
10.578125,1
10.609375,1
10.609375,0
10.640625,0
10.640625,1
10.671875,1
10.671875,0
10.703125,0
10.703125,1
10.734375,1
10.734375,0
10.765625,0
10.765625,1
10.796875,1
10.796875,0
10.828125,0
10.828125,1
10.859375,1
10.859375,0
10.890625,0
10.890625,1
10.921875,1
10.921875,0
10.953125,0
10.953125,1
10.984375,1
10.984375,0
11.015625,0
11.015625,1
11.046875,1
11.046875,0
11.078125,0
11.078125,1
11.109375,1
11.109375,0
11.140625,0
11.140625,1
11.171875,1
11.171875,0
11.203125,0
11.203125,1
11.234375,1
11.234375,0
11.265625,0
11.265625,1
11.296875,1
11.296875,0
11.328125,0
11.328125,1
11.359375,1
11.359375,0
11.390625,0
11.390625,1
11.421875,1
11.421875,0
11.453125,0
11.453125,1
11.484375,1
11.484375,0
11.515625,0
11.515625,1
11.546875,1
11.546875,0
11.578125,0
11.578125,1
11.609375,1
11.609375,0
11.640625,0
11.640625,1
11.671875,1
11.671875,0
11.703125,0
11.703125,1
11.734375,1
11.734375,0
11.765625,0
11.765625,1
11.796875,1
11.796875,0
11.828125,0
11.828125,1
11.859375,1
11.859375,0
11.890625,0
11.890625,1
11.921875,1
11.921875,0
11.953125,0
11.953125,1
11.984375,1
11.984375,0
12.015625,0
12.015625,1
12.046875,1
12.046875,0
12.078125,0
12.078125,1
12.109375,1
12.109375,0
12.140625,0
12.140625,1
12.171875,1
12.171875,0
12.203125,0
12.203125,1
12.234375,1
12.234375,0
12.265625,0
12.265625,1
12.296875,1
