0.0,0
0.640625,0
0.640625,2
0.765625,2
0.765625,3
0.828125,3
0.828125,4
0.890625,4
0.890625,7
0.953125,7
0.953125,8
1.015625,8
1.015625,10
1.078125,10
1.078125,11
1.140625,11
1.140625,14
1.203125,14
1.203125,15
1.265625,15
1.265625,16
1.328125,16
1.328125,17
1.453125,17
1.453125,18
1.515625,18
1.515625,19
1.765625,19
1.765625,20
2.015625,20
2.015625,19
2.078125,19
2.078125,20
2.140625,20
2.140625,19
2.203125,19
2.203125,20
2.328125,20
2.328125,19
2.390625,19
2.390625,20
3.0,20
