0.0,0
0.640625,0
0.640625,40
0.703125,40
0.703125,60
0.765625,60
0.765625,80
0.828125,80
0.828125,96
0.890625,96
0.890625,114
0.953125,114
0.953125,130
1.015625,130
1.015625,145
1.078125,145
1.078125,155
1.140625,155
1.140625,166
1.203125,166
1.203125,174
1.265625,174
1.265625,182
1.328125,182
1.328125,185
1.390625,185
1.390625,189
1.453125,189
1.453125,192
1.515625,192
1.515625,194
1.578125,194
1.578125,197
1.640625,197
1.640625,198
1.765625,198
1.765625,199
1.828125,199
1.828125,200
1.890625,200
1.890625,201
1.953125,201
1.953125,200
2.203125,200
2.203125,202
2.265625,202
2.265625,201
2.328125,201
2.328125,203
2.390625,203
2.390625,202
2.515625,202
2.515625,204
2.578125,204
2.578125,203
3.0,203
